id,date,layer,new_cases,total_cases,active_cases_7,active_cases_14,new_cases_mean_7,new_cases_mean_14,max_new_cases,max_new_cases_date
09,2020-12-01,cnig_provincias,113,21483,765,1949,109.28571428571429,139.21428571428572,359,2020-11-05
17,2020-12-01,cnig_provincias,237,35228,1414,2641,202.0,188.64285714285714,784,2020-10-21
11,2020-12-01,cnig_provincias,259,26268,1651,4072,235.85714285714286,290.85714285714283,613,2020-11-13
28,2020-12-01,cnig_provincias,1225,359666,7330,15041,1047.142857142857,1074.357142857143,6597,2020-09-18
34,2020-12-01,cnig_provincias,46,8338,361,748,51.57142857142857,53.42857142857143,194,2020-11-03
44,2020-12-01,cnig_provincias,46,7011,276,511,39.42857142857143,36.5,143,2020-10-19
21,2020-12-01,cnig_provincias,97,10088,638,1577,91.14285714285714,112.64285714285714,282,2020-10-30
26,2020-12-01,cnig_provincias,67,16910,459,1082,65.57142857142857,77.28571428571429,208,2020-10-20
01,2020-12-01,cnig_provincias,79,15413,529,1061,75.57142857142857,75.78571428571429,181,2020-03-18
20,2020-12-01,cnig_provincias,157,37259,1344,3050,192.0,217.85714285714286,693,2020-11-01
16,2020-12-01,cnig_provincias,64,9845,326,822,46.57142857142857,58.714285714285715,156,2020-10-27
51,2020-12-01,cnig_provincias,10,2859,73,186,10.428571428571429,13.285714285714286,75,2020-10-28
18,2020-12-01,cnig_provincias,141,44002,915,2795,130.71428571428572,199.64285714285714,1252,2020-10-21
43,2020-12-01,cnig_provincias,100,29658,760,1696,108.57142857142857,121.14285714285714,834,2020-10-21
15,2020-12-01,cnig_provincias,137,21567,926,2094,132.28571428571428,149.57142857142858,311,2020-10-27
04,2020-12-01,cnig_provincias,135,18573,854,2082,122.0,148.71428571428572,332,2020-11-12
14,2020-12-01,cnig_provincias,108,23813,854,2016,122.0,144.0,538,2020-10-28
29,2020-12-01,cnig_provincias,178,34912,1259,2951,179.85714285714286,210.78571428571428,587,2020-11-06
49,2020-12-01,cnig_provincias,38,7810,242,665,34.57142857142857,47.5,214,2020-10-27
31,2020-12-01,cnig_provincias,85,39932,665,1561,95.0,111.5,734,2020-10-19
45,2020-12-01,cnig_provincias,217,34450,1039,2068,148.42857142857142,147.71428571428572,531,2020-10-28
10,2020-12-01,cnig_provincias,62,11034,364,935,52.0,66.78571428571429,196,2020-10-20
24,2020-12-01,cnig_provincias,99,19414,555,1266,79.28571428571429,90.42857142857143,350,2020-11-10
02,2020-12-01,cnig_provincias,77,13542,476,1000,68.0,71.42857142857143,206,2020-10-23
19,2020-12-01,cnig_provincias,27,10330,215,520,30.714285714285715,37.142857142857146,137,2020-09-11
38,2020-12-01,cnig_provincias,167,9582,775,1333,110.71428571428571,95.21428571428571,167,2020-12-01
33,2020-12-01,cnig_provincias,192,24379,1387,3406,198.14285714285714,243.28571428571428,801,2020-11-10
35,2020-12-01,cnig_provincias,40,11461,239,457,34.142857142857146,32.642857142857146,251,2020-08-27
13,2020-12-01,cnig_provincias,104,20520,624,1272,89.14285714285714,90.85714285714286,330,2020-03-20
03,2020-12-01,cnig_provincias,305,39026,1932,4472,276.0,319.42857142857144,673,2020-11-02
37,2020-12-01,cnig_provincias,35,16544,197,606,28.142857142857142,43.285714285714285,316,2020-10-20
39,2020-12-01,cnig_provincias,111,16016,873,1677,124.71428571428571,119.78571428571429,264,2020-11-02
41,2020-12-01,cnig_provincias,209,55304,1279,3638,182.71428571428572,259.85714285714283,1303,2020-10-30
40,2020-12-01,cnig_provincias,14,6623,88,236,12.571428571428571,16.857142857142858,139,2020-03-20
06,2020-12-01,cnig_provincias,89,17829,602,1283,86.0,91.64285714285714,417,2020-10-29
30,2020-11-30,cnig_provincias,164,55063,1374,3322,196.28571428571428,237.28571428571428,949,2020-11-03
32,2020-11-30,cnig_provincias,20,7316,131,325,18.714285714285715,23.214285714285715,227,2020-10-05
46,2020-11-30,cnig_provincias,551,64759,3940,8802,562.8571428571429,628.7142857142857,1096,2020-10-30
27,2020-11-30,cnig_provincias,33,6125,260,603,37.142857142857146,43.07142857142857,156,2020-11-16
42,2020-11-30,cnig_provincias,15,4292,110,308,15.714285714285714,22.0,83,2020-03-21
05,2020-11-30,cnig_provincias,15,6356,90,215,12.857142857142858,15.357142857142858,136,2020-10-26
23,2020-11-30,cnig_provincias,117,23579,977,2527,139.57142857142858,180.5,595,2020-10-23
52,2020-11-30,cnig_provincias,21,4117,103,276,14.714285714285714,19.714285714285715,100,2020-10-21
08,2020-11-30,cnig_provincias,1165,264888,6744,15156,963.4285714285714,1082.5714285714287,4967,2020-10-20
07,2020-11-30,cnig_provincias,63,24903,1266,3055,180.85714285714286,218.21428571428572,389,2020-08-17
36,2020-11-30,cnig_provincias,180,16574,1015,2359,145.0,168.5,344,2020-10-28
47,2020-11-30,cnig_provincias,107,29584,675,1960,96.42857142857143,140.0,515,2020-10-27
25,2020-11-30,cnig_provincias,121,26478,966,1975,138.0,141.07142857142858,343,2020-07-18
12,2020-11-30,cnig_provincias,95,12010,602,1269,86.0,90.64285714285714,225,2020-11-04
22,2020-11-30,cnig_provincias,62,12579,275,701,39.285714285714285,50.07142857142857,248,2020-11-03
48,2020-11-30,cnig_provincias,218,52381,1636,3658,233.71428571428572,261.2857142857143,692,2020-10-27
50,2020-11-30,cnig_provincias,170,53347,1338,2781,191.14285714285714,198.64285714285714,819,2020-10-26
09,2020-11-30,cnig_provincias,96,21370,761,2119,108.71428571428571,151.35714285714286,359,2020-11-05
17,2020-11-30,cnig_provincias,293,34991,1382,2737,197.42857142857142,195.5,784,2020-10-21
11,2020-11-30,cnig_provincias,193,26009,1736,4261,248.0,304.35714285714283,613,2020-11-13
28,2020-11-30,cnig_provincias,1110,358441,7421,15172,1060.142857142857,1083.7142857142858,6597,2020-09-18
34,2020-11-30,cnig_provincias,36,8292,344,801,49.142857142857146,57.214285714285715,194,2020-11-03
44,2020-11-30,cnig_provincias,37,6965,262,496,37.42857142857143,35.42857142857143,143,2020-10-19
21,2020-11-30,cnig_provincias,84,9991,675,1704,96.42857142857143,121.71428571428571,282,2020-10-30
26,2020-11-30,cnig_provincias,56,16843,470,1127,67.14285714285714,80.5,208,2020-10-20
01,2020-11-30,cnig_provincias,95,15334,520,1084,74.28571428571429,77.42857142857143,181,2020-03-18
20,2020-11-30,cnig_provincias,202,37102,1403,3278,200.42857142857142,234.14285714285714,693,2020-11-01
16,2020-11-30,cnig_provincias,39,9781,352,846,50.285714285714285,60.42857142857143,156,2020-10-27
51,2020-11-30,cnig_provincias,12,2849,72,208,10.285714285714286,14.857142857142858,75,2020-10-28
18,2020-11-30,cnig_provincias,128,43861,987,3345,141.0,238.92857142857142,1252,2020-10-21
43,2020-11-30,cnig_provincias,108,29558,777,1779,111.0,127.07142857142857,834,2020-10-21
15,2020-11-30,cnig_provincias,131,21430,938,2142,134.0,153.0,311,2020-10-27
04,2020-11-30,cnig_provincias,84,18438,901,2208,128.71428571428572,157.71428571428572,332,2020-11-12
14,2020-11-30,cnig_provincias,118,23705,897,2187,128.14285714285714,156.21428571428572,538,2020-10-28
29,2020-11-30,cnig_provincias,147,34734,1320,3113,188.57142857142858,222.35714285714286,587,2020-11-06
49,2020-11-30,cnig_provincias,36,7772,249,714,35.57142857142857,51.0,214,2020-10-27
31,2020-11-30,cnig_provincias,80,39847,694,1619,99.14285714285714,115.64285714285714,734,2020-10-19
45,2020-11-30,cnig_provincias,154,34233,961,2046,137.28571428571428,146.14285714285714,531,2020-10-28
10,2020-11-30,cnig_provincias,56,10972,391,998,55.857142857142854,71.28571428571429,196,2020-10-20
24,2020-11-30,cnig_provincias,65,19315,533,1333,76.14285714285714,95.21428571428571,350,2020-11-10
02,2020-11-30,cnig_provincias,82,13465,482,1028,68.85714285714286,73.42857142857143,206,2020-10-23
19,2020-11-30,cnig_provincias,31,10303,239,533,34.142857142857146,38.07142857142857,137,2020-09-11
38,2020-11-30,cnig_provincias,119,9415,705,1258,100.71428571428571,89.85714285714286,131,2020-11-03
33,2020-11-30,cnig_provincias,242,24187,1456,3563,208.0,254.5,801,2020-11-10
35,2020-11-30,cnig_provincias,27,11421,228,446,32.57142857142857,31.857142857142858,251,2020-08-27
13,2020-11-30,cnig_provincias,92,20416,619,1319,88.42857142857143,94.21428571428571,330,2020-03-20
03,2020-11-30,cnig_provincias,283,38721,1992,4609,284.57142857142856,329.2142857142857,673,2020-11-02
37,2020-11-30,cnig_provincias,28,16509,221,665,31.571428571428573,47.5,316,2020-10-20
39,2020-11-30,cnig_provincias,133,15905,850,1715,121.42857142857143,122.5,264,2020-11-02
41,2020-11-30,cnig_provincias,180,55095,1337,4071,191.0,290.7857142857143,1303,2020-10-30
40,2020-11-30,cnig_provincias,10,6609,98,244,14.0,17.428571428571427,139,2020-03-20
06,2020-11-30,cnig_provincias,97,17740,619,1307,88.42857142857143,93.35714285714286,417,2020-10-29
30,2020-11-29,cnig_provincias,97,54899,1443,3545,206.14285714285714,253.21428571428572,949,2020-11-03
32,2020-11-29,cnig_provincias,26,7296,134,350,19.142857142857142,25.0,227,2020-10-05
46,2020-11-29,cnig_provincias,337,64208,4048,9038,578.2857142857143,645.5714285714286,1096,2020-10-30
27,2020-11-29,cnig_provincias,35,6092,270,726,38.57142857142857,51.857142857142854,156,2020-11-16
42,2020-11-29,cnig_provincias,11,4277,114,327,16.285714285714285,23.357142857142858,83,2020-03-21
05,2020-11-29,cnig_provincias,8,6341,87,242,12.428571428571429,17.285714285714285,136,2020-10-26
23,2020-11-29,cnig_provincias,76,23462,990,2631,141.42857142857142,187.92857142857142,595,2020-10-23
52,2020-11-29,cnig_provincias,7,4096,103,288,14.714285714285714,20.571428571428573,100,2020-10-21
08,2020-11-29,cnig_provincias,526,263723,6785,15879,969.2857142857143,1134.2142857142858,4967,2020-10-20
07,2020-11-29,cnig_provincias,85,24840,1529,3238,218.42857142857142,231.28571428571428,389,2020-08-17
36,2020-11-29,cnig_provincias,123,16394,1023,2426,146.14285714285714,173.28571428571428,344,2020-10-28
47,2020-11-29,cnig_provincias,63,29477,715,2142,102.14285714285714,153.0,515,2020-10-27
25,2020-11-29,cnig_provincias,70,26357,961,2035,137.28571428571428,145.35714285714286,343,2020-07-18
12,2020-11-29,cnig_provincias,52,11915,594,1308,84.85714285714286,93.42857142857143,225,2020-11-04
22,2020-11-29,cnig_provincias,18,12517,265,721,37.857142857142854,51.5,248,2020-11-03
48,2020-11-29,cnig_provincias,230,52163,1682,3867,240.28571428571428,276.2142857142857,692,2020-10-27
50,2020-11-29,cnig_provincias,126,53177,1367,2903,195.28571428571428,207.35714285714286,819,2020-10-26
09,2020-11-29,cnig_provincias,84,21274,834,2314,119.14285714285714,165.28571428571428,359,2020-11-05
17,2020-11-29,cnig_provincias,127,34698,1293,2708,184.71428571428572,193.42857142857142,784,2020-10-21
11,2020-11-29,cnig_provincias,133,25816,1798,4521,256.85714285714283,322.92857142857144,613,2020-11-13
28,2020-11-29,cnig_provincias,794,357331,7476,15557,1068.0,1111.2142857142858,6597,2020-09-18
34,2020-11-29,cnig_provincias,30,8256,361,865,51.57142857142857,61.785714285714285,194,2020-11-03
44,2020-11-29,cnig_provincias,35,6928,255,507,36.42857142857143,36.214285714285715,143,2020-10-19
21,2020-11-29,cnig_provincias,44,9907,681,1783,97.28571428571429,127.35714285714286,282,2020-10-30
26,2020-11-29,cnig_provincias,37,16787,509,1170,72.71428571428571,83.57142857142857,208,2020-10-20
01,2020-11-29,cnig_provincias,69,15239,511,1125,73.0,80.35714285714286,181,2020-03-18
20,2020-11-29,cnig_provincias,176,36900,1473,3484,210.42857142857142,248.85714285714286,693,2020-11-01
16,2020-11-29,cnig_provincias,19,9742,384,906,54.857142857142854,64.71428571428571,156,2020-10-27
51,2020-11-29,cnig_provincias,2,2837,70,235,10.0,16.785714285714285,75,2020-10-28
18,2020-11-29,cnig_provincias,72,43733,1086,3715,155.14285714285714,265.35714285714283,1252,2020-10-21
43,2020-11-29,cnig_provincias,63,29450,797,1884,113.85714285714286,134.57142857142858,834,2020-10-21
15,2020-11-29,cnig_provincias,128,21299,992,2202,141.71428571428572,157.28571428571428,311,2020-10-27
04,2020-11-29,cnig_provincias,62,18354,954,2337,136.28571428571428,166.92857142857142,332,2020-11-12
14,2020-11-29,cnig_provincias,90,23587,893,2258,127.57142857142857,161.28571428571428,538,2020-10-28
29,2020-11-29,cnig_provincias,96,34587,1387,3267,198.14285714285714,233.35714285714286,587,2020-11-06
49,2020-11-29,cnig_provincias,15,7736,266,757,38.0,54.07142857142857,214,2020-10-27
31,2020-11-29,cnig_provincias,80,39767,749,1689,107.0,120.64285714285714,734,2020-10-19
45,2020-11-29,cnig_provincias,99,34079,996,2114,142.28571428571428,151.0,531,2020-10-28
10,2020-11-29,cnig_provincias,31,10916,446,1009,63.714285714285715,72.07142857142857,196,2020-10-20
24,2020-11-29,cnig_provincias,40,19250,616,1441,88.0,102.92857142857143,350,2020-11-10
02,2020-11-29,cnig_provincias,61,13383,465,1054,66.42857142857143,75.28571428571429,206,2020-10-23
19,2020-11-29,cnig_provincias,20,10272,246,536,35.142857142857146,38.285714285714285,137,2020-09-11
38,2020-11-29,cnig_provincias,99,9296,674,1224,96.28571428571429,87.42857142857143,131,2020-11-03
33,2020-11-29,cnig_provincias,219,23945,1517,3649,216.71428571428572,260.64285714285717,801,2020-11-10
35,2020-11-29,cnig_provincias,34,11394,238,436,34.0,31.142857142857142,251,2020-08-27
13,2020-11-29,cnig_provincias,60,20324,611,1399,87.28571428571429,99.92857142857143,330,2020-03-20
03,2020-11-29,cnig_provincias,171,38438,2020,4754,288.57142857142856,339.57142857142856,673,2020-11-02
37,2020-11-29,cnig_provincias,25,16481,232,710,33.142857142857146,50.714285714285715,316,2020-10-20
39,2020-11-29,cnig_provincias,109,15772,822,1762,117.42857142857143,125.85714285714286,264,2020-11-02
41,2020-11-29,cnig_provincias,97,54915,1424,4542,203.42857142857142,324.42857142857144,1303,2020-10-30
40,2020-11-29,cnig_provincias,4,6599,102,275,14.571428571428571,19.642857142857142,139,2020-03-20
06,2020-11-29,cnig_provincias,70,17643,626,1345,89.42857142857143,96.07142857142857,417,2020-10-29
30,2020-11-28,cnig_provincias,189,54802,1491,3758,213.0,268.42857142857144,949,2020-11-03
32,2020-11-28,cnig_provincias,16,7270,121,361,17.285714285714285,25.785714285714285,227,2020-10-05
46,2020-11-28,cnig_provincias,539,63871,4098,9182,585.4285714285714,655.8571428571429,1096,2020-10-30
27,2020-11-28,cnig_provincias,37,6057,277,745,39.57142857142857,53.214285714285715,156,2020-11-16
42,2020-11-28,cnig_provincias,5,4266,126,359,18.0,25.642857142857142,83,2020-03-21
05,2020-11-28,cnig_provincias,9,6333,98,266,14.0,19.0,136,2020-10-26
23,2020-11-28,cnig_provincias,116,23386,1046,2713,149.42857142857142,193.78571428571428,595,2020-10-23
52,2020-11-28,cnig_provincias,11,4089,110,302,15.714285714285714,21.571428571428573,100,2020-10-21
08,2020-11-28,cnig_provincias,736,263197,6886,16241,983.7142857142857,1160.0714285714287,4967,2020-10-20
07,2020-11-28,cnig_provincias,130,24755,1710,3298,244.28571428571428,235.57142857142858,389,2020-08-17
36,2020-11-28,cnig_provincias,160,16271,1061,2574,151.57142857142858,183.85714285714286,344,2020-10-28
47,2020-11-28,cnig_provincias,69,29414,737,2292,105.28571428571429,163.71428571428572,515,2020-10-27
25,2020-11-28,cnig_provincias,68,26287,995,2049,142.14285714285714,146.35714285714286,343,2020-07-18
12,2020-11-28,cnig_provincias,82,11863,598,1328,85.42857142857143,94.85714285714286,225,2020-11-04
22,2020-11-28,cnig_provincias,37,12499,271,791,38.714285714285715,56.5,248,2020-11-03
48,2020-11-28,cnig_provincias,223,51933,1636,4002,233.71428571428572,285.85714285714283,692,2020-10-27
50,2020-11-28,cnig_provincias,213,53051,1357,2966,193.85714285714286,211.85714285714286,819,2020-10-26
09,2020-11-28,cnig_provincias,95,21190,925,2509,132.14285714285714,179.21428571428572,359,2020-11-05
17,2020-11-28,cnig_provincias,119,34571,1252,2716,178.85714285714286,194.0,784,2020-10-21
11,2020-11-28,cnig_provincias,227,25683,1936,4782,276.57142857142856,341.57142857142856,613,2020-11-13
28,2020-11-28,cnig_provincias,843,356537,7512,15756,1073.142857142857,1125.4285714285713,6597,2020-09-18
34,2020-11-28,cnig_provincias,53,8226,381,912,54.42857142857143,65.14285714285714,194,2020-11-03
44,2020-11-28,cnig_provincias,30,6893,248,506,35.42857142857143,36.142857142857146,143,2020-10-19
21,2020-11-28,cnig_provincias,62,9863,703,1822,100.42857142857143,130.14285714285714,282,2020-10-30
26,2020-11-28,cnig_provincias,54,16750,547,1234,78.14285714285714,88.14285714285714,208,2020-10-20
01,2020-11-28,cnig_provincias,77,15170,503,1160,71.85714285714286,82.85714285714286,181,2020-03-18
20,2020-11-28,cnig_provincias,159,36724,1485,3733,212.14285714285714,266.64285714285717,693,2020-11-01
16,2020-11-28,cnig_provincias,38,9723,424,950,60.57142857142857,67.85714285714286,156,2020-10-27
51,2020-11-28,cnig_provincias,13,2835,81,258,11.571428571428571,18.428571428571427,75,2020-10-28
18,2020-11-28,cnig_provincias,89,43661,1109,3817,158.42857142857142,272.64285714285717,1252,2020-10-21
43,2020-11-28,cnig_provincias,109,29387,788,1970,112.57142857142857,140.71428571428572,834,2020-10-21
15,2020-11-28,cnig_provincias,118,21171,1029,2241,147.0,160.07142857142858,311,2020-10-27
04,2020-11-28,cnig_provincias,121,18292,993,2417,141.85714285714286,172.64285714285714,332,2020-11-12
14,2020-11-28,cnig_provincias,88,23497,880,2274,125.71428571428571,162.42857142857142,538,2020-10-28
29,2020-11-28,cnig_provincias,138,34491,1434,3404,204.85714285714286,243.14285714285714,587,2020-11-06
49,2020-11-28,cnig_provincias,51,7721,300,819,42.857142857142854,58.5,214,2020-10-27
31,2020-11-28,cnig_provincias,68,39687,797,1743,113.85714285714286,124.5,734,2020-10-19
45,2020-11-28,cnig_provincias,120,33980,990,2139,141.42857142857142,152.78571428571428,531,2020-10-28
10,2020-11-28,cnig_provincias,33,10885,466,1012,66.57142857142857,72.28571428571429,196,2020-10-20
24,2020-11-28,cnig_provincias,68,19210,633,1583,90.42857142857143,113.07142857142857,350,2020-11-10
02,2020-11-28,cnig_provincias,60,13322,444,1050,63.42857142857143,75.0,206,2020-10-23
19,2020-11-28,cnig_provincias,30,10252,258,542,36.857142857142854,38.714285714285715,137,2020-09-11
38,2020-11-28,cnig_provincias,95,9197,656,1193,93.71428571428571,85.21428571428571,131,2020-11-03
33,2020-11-28,cnig_provincias,235,23726,1553,3882,221.85714285714286,277.2857142857143,801,2020-11-10
35,2020-11-28,cnig_provincias,33,11360,234,431,33.42857142857143,30.785714285714285,251,2020-08-27
13,2020-11-28,cnig_provincias,83,20264,600,1415,85.71428571428571,101.07142857142857,330,2020-03-20
03,2020-11-28,cnig_provincias,233,38267,2130,4880,304.2857142857143,348.57142857142856,673,2020-11-02
37,2020-11-28,cnig_provincias,27,16456,258,752,36.857142857142854,53.714285714285715,316,2020-10-20
39,2020-11-28,cnig_provincias,197,15663,803,1819,114.71428571428571,129.92857142857142,264,2020-11-02
41,2020-11-28,cnig_provincias,114,54818,1483,4851,211.85714285714286,346.5,1303,2020-10-30
40,2020-11-28,cnig_provincias,13,6595,134,298,19.142857142857142,21.285714285714285,139,2020-03-20
06,2020-11-28,cnig_provincias,78,17573,624,1363,89.14285714285714,97.35714285714286,417,2020-10-29
30,2020-11-27,cnig_provincias,206,54613,1574,4019,224.85714285714286,287.07142857142856,949,2020-11-03
32,2020-11-27,cnig_provincias,16,7254,133,389,19.0,27.785714285714285,227,2020-10-05
46,2020-11-27,cnig_provincias,602,63332,4154,9311,593.4285714285714,665.0714285714286,1096,2020-10-30
